"filename","text"
"occlusion_000000077.png","紫图"
"occlusion_000000078.png","7"
"occlusion_000000079.png","kitty"
"occlusion_000000080.png","co&co"
"occlusion_000000081.png","花期"
"occlusion_000000082.png","原价256"
"occlusion_000000083.png","y"
"occlusion_000000084.png","辉"
"occlusion_000000085.png","宏阳抛光清洗"
"occlusion_000000086.png","frank3109"
"occlusion_000000087.png","f"
"occlusion_000000088.png","tl084cn"
"occlusion_000000089.png","（组编分册）"
"occlusion_000000090.png","thank"
"occlusion_000000091.png","taobao88888.cn"
"occlusion_000000092.png","kans"
"occlusion_000000093.png","118u"
"occlusion_000000094.png","tit"
"occlusion_000000095.png","方"
"occlusion_000000096.png","viva"
"occlusion_000000097.png","祥"
"occlusion_000000098.png","beautyprofessiona"
"occlusion_000000099.png","ganxiaozi"
"occlusion_000000100.png","no.1"
"occlusion_000000101.png","kudom"
"vertical_text_000000001.png","上海食文化研究会"
"vertical_text_000000002.png","货真价实"
"vertical_text_000000003.png","农夫烤鱼"
"vertical_text_000000004.png","武汉市民"
"vertical_text_000000005.png","专业空调维护"
"vertical_text_000000006.png","十八酒坊"
"vertical_text_000000007.png","滁河大桥"
"vertical_text_000000008.png","上海市宝山区烟草糖酒专卖"
"vertical_text_000000009.png","全国连锁"
"vertical_text_000000010.png","珠海市公务车"
"vertical_text_000000011.png","太阳能光伏产品的设计与安"
"vertical_text_000000012.png","四轮定位"
"vertical_text_000000013.png","烤生蚝"
"vertical_text_000000014.png","海之声"
"vertical_text_000000015.png","北京"
"vertical_text_000000016.png","热情服务"
"vertical_text_000000017.png","红宝石家居博览城"
"vertical_text_000000018.png","诚信为"
"vertical_text_000000019.png","真欧布"
"vertical_text_000000020.png","响新村村务监督委员会"
"vertical_text_000000021.png","白云边"
"vertical_text_000000022.png","亲亲鱼"
"vertical_text_000000023.png","交通银行"
"vertical_text_000000024.png","山村"
"vertical_text_000000025.png","北京市西城区"
"vertical_text_000000026.png","创五洋品"
"vertical_text_000000027.png","长银大厦"
"vertical_text_000000028.png","换领口袖口"
"vertical_text_000000029.png","教职工活动中心"
"vertical_text_000000030.png","铁龙专修"
"vertical_text_000000031.png","施工联系"
"vertical_text_000000032.png","得心應手事業成"
"vertical_text_000000033.png","设计"
"vertical_text_000000034.png","家政"
"vertical_text_000000035.png","饮料"
"vertical_text_000000036.png","外经贸大厦"
"vertical_text_000000037.png","出入平安"
"vertical_text_000000038.png","三角带"
"vertical_text_000000039.png","讲文明树新风"
"vertical_text_000000040.png","好佳奇手机广场"
"vertical_text_000000041.png","廣海大厦"
"vertical_text_000000042.png","第二军医大学临床教学医院"
"vertical_text_000000043.png","中铁二局"
"vertical_text_000000044.png","会展中心"
"vertical_text_000000045.png","沙县小"
"vertical_text_000000046.png","番薯粥饭"
"vertical_text_000000047.png","羽绒概况"
"vertical_text_000000048.png","请照顾好老人和小孩"
"vertical_text_000000049.png","平安接来全"
"vertical_text_000000050.png","板金喷漆"
"vertical_text_000000051.png","先进集体"
"vertical_text_000000052.png","氨基酸洗发水系列"
"vertical_text_000000053.png","一瓶送刮痧板"
"vertical_text_000000054.png","有福道"
"vertical_text_000000055.png","茗茶商行"
"vertical_text_000000056.png","正品批发"
"vertical_text_000000057.png","加厚哦"
"vertical_text_000000058.png","食搭配宜忌一本全"
"vertical_text_000000059.png","钠粉"
"vertical_text_000000060.png","日子"
"vertical_text_000000061.png","磨剑少爷"
"vertical_text_000000062.png","白粘土"
"vertical_text_000000063.png","实物拍摄"
"vertical_text_000000064.png","地方特产"
"vertical_text_000000065.png","中国少年儿童选型艺术学会"
"vertical_text_000000066.png","美白牙齿"
"vertical_text_000000067.png","非贴纸"
"vertical_text_000000068.png","性情童话系列"
"vertical_text_000000069.png","盛業機械"
"vertical_text_000000070.png","抢购价"
"vertical_text_000000071.png","当当车贴"
"vertical_text_000000072.png","支持退换"
"vertical_text_000000073.png","防腐防雨"
"vertical_text_000000074.png","珍品"
"vertical_text_000000075.png","女金胶囊"
"vertical_text_000000076.png","早该这样打拼"
"vertical_text_000000077.png","珍珠小马海"
"vertical_text_000000078.png","牛奶"
"vertical_text_000000079.png","薄荷味饮料浓浆"
"vertical_text_000000080.png","我全赔"
"vertical_text_000000081.png","深圳市"
"vertical_text_000000082.png","祝您一路平安"
"vertical_text_000000083.png","中国熨法"
"vertical_text_000000084.png","小吃特产"
"vertical_text_000000085.png","图画书"
"vertical_text_000000086.png","禁止停车"
"vertical_text_000000087.png","可攀树"
"vertical_text_000000088.png","循序渐进"
"vertical_text_000000089.png","消灭蟑螂"
"vertical_text_000000090.png","印美百货"
"vertical_text_000000091.png","扫一扫"
"vertical_text_000000092.png","牙膏"
"vertical_text_000000093.png","持续控油"
"vertical_text_000000094.png","高清效果"
"vertical_text_000000095.png","大门牙姑娘有美梦"
"vertical_text_000000096.png","舒阴除虱膏"
"vertical_text_000000097.png","假一赔十"
"vertical_text_000000098.png","小青柑"
"vertical_text_000000099.png","全新正品"
"vertical_text_000000100.png","葆顺堂"
